P -756.0000, 214.0000, 4.0000,  0, 0, 0,  2,  ZL-Sep-East
P -1571.0000, 637.0000, -73.0000,  0, 0, 0,  1,  DuniaNPC
P -646.0000, -1362.0000, 4.0000,  0, 0, 0,  1,  ZL_-_SupOrder
P -1000.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -1094.1826, -881.2296, 6.1003,  0, 127, 0,  2,  Sentry_Stone_of_Illdaera
P -1299.6797, 592.9780, -67.6072,  0, 127, 0,  3,  Graves
P -1322.0409, -461.6853, 10.2681,  0, 127, 0,  2,  Sentry_Stone_of_Oseka
P -1500.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -1962.3003, -879.6779, -0.0419,  127, 0, 0,  3,  The_Chosen
P -1974.3792, -828.9565, -0.7510,  0, 127, 0,  2,  thelasa_of_battle
P -2000.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -2105.5886, -187.4460, -232.4069,  0, 127, 0,  3,  Jordi
P -500.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -641.3433, -1367.4944, 4.0665,  0, 0, 240,  3,  Sepulcher
P -643.9232, -1531.2950, 13.5721,  0, 127, 0,  2,  Sentry_Stone_of_Ladrys
P -745.2164, 181.0082, 3.5619,  0, 0, 240,  3,  Sepulcher_East
P -878.9508, 19.7997, 6.1574,  0, 127, 0,  2,  Sentry_Stone_of_Sholth
P 0.0000, -1000.0000, 0.0000,  0, 0, 0,  1,  1000
P 0.0000, -1500.0000, 0.0000,  0, 0, 0,  1,  1500
P 0.0000, -2000.0000, 0.0000,  0, 0, 0,  1,  2000
P 0.0000, -500.0000, 0.0000,  0, 0, 0,  1,  500
P 0.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P 0.0000, 1000.0000, 0.0000,  0, 0, 0,  1,  -1000
P 0.0000, 500.0000, 0.0000,  0, 0, 0,  1,  -500
