P -100.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -138.2662, 218.8219, 96.2982,  0, 127, 0,  2,  churning_water_spirit
P -176.5815, -289.8827, 180.1677,  0, 127, 0,  2,  angry_water_spirit
P -200.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -24.6892, 97.8052, 424.1914,  0, 127, 0,  2,  agitated_water_spirit
P -246.4399, -0.1236, 321.8230,  0, 127, 0,  3,  Altar_of_Wisdom
P -300.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -400.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P -59.1183, -149.5880, 301.9768,  0, 127, 0,  2,  disturbed_water_spirit
P -71.5733, 1.6098, 80.3469,  0, 127, 0,  2,  Silbek_&_Orbs
P -93.9690, -201.5978, 178.5431,  127, 0, 0,  3,  Slorn_the_Holy
P 0.0000, -100.0000, 0.0000,  0, 0, 0,  1,  100
P 0.0000, -200.0000, 0.0000,  0, 0, 0,  1,  200
P 0.0000, -300.0000, 0.0000,  0, 0, 0,  1,  300
P 0.0000, -400.0000, 0.0000,  0, 0, 0,  1,  400
P 0.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P 0.0000, 100.0000, 0.0000,  0, 0, 0,  1,  -100
P 0.0000, 200.0000, 0.0000,  0, 0, 0,  1,  -200
P 0.0000, 300.0000, 0.0000,  0, 0, 0,  1,  -300
P 0.0000, 400.0000, 0.0000,  0, 0, 0,  1,  -400
P 100.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P 114.5668, 201.4594, 356.0966,  0, 127, 0,  3,  Altar_of_Tides
P 134.6756, -235.6001, 289.3887,  0, 127, 0,  3,  Altar_of_Whispers
P 200.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P 223.2225, -2.1189, 374.0314,  0, 127, 0,  3,  Altar_of_Serpents
P 26.8098, 30.1413, 78.8174,  127, 0, 0,  3,  Templar_Razkin
P 300.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P 400.0000, 0.0000, 0.0000,  0, 0, 0,  1,  0
P 50.7339, -24.4370, 528.5607,  0, 127, 127,  3,  Renarra
P 59.7723, -32.9867, 526.5524,  0, 0, 240,  3,  Sarith_City
