P -294.0000, 85.0000, 0.0000,  240, 0, 0,  1,  Trap
P 89.0000, -72.0000, 0.0000,  240, 0, 0,  1,  Trap
P 544.0000, 660.0000, 8.0000,  0, 0, 0,  1,  Flavor
P 702.0000, 598.0000, 7.0000,  0, 0, 240,  2,  Pit
P -2.0000, 382.0000, 0.0000,  240, 0, 0,  1,  Trap
P -354.0000, 583.0000, 1.0000,  0, 0, 0,  1,  Flavor
P -373.0000, 728.0000, 0.0000,  0, 127, 0,  2,  Raid_Golem
P 324.0000, 924.0000, 0.0000,  0, 127, 0,  2,  boss
P 701.0000, 524.0000, 0.0000,  0, 127, 0,  2,  boss
P -251.0000, -17.0000, 0.0000,  255, 0, 255,  2,  Zone
