L -970.5170, 182.8290, -143.9352,  -970.5164, 237.0146, -143.9354,  150, 0, 150
L -980.4854, 237.0147, -147.9354,  -980.4850, 182.8293, -147.9354,  150, 0, 150
L -990.4853, 237.0146, -151.9352,  -990.4852, 182.8291, -151.9353,  150, 0, 150
L -1000.4860, 182.8288, -155.9353,  -1000.4852, 237.0147, -155.9354,  150, 0, 150
L -1010.4855, 237.0149, -159.9353,  -1010.4850, 182.8290, -159.9353,  150, 0, 150
L -1263.4229, 500.7041, -156.5328,  -1258.3589, 496.8028, -130.3332,  127, 64, 0
L -1326.5750, 820.5798, -139.9354,  -1326.5719, 858.7640, -139.9354,  150, 0, 150
L -1334.5774, 858.7644, -135.9353,  -1334.5769, 820.5789, -135.9353,  150, 0, 150
L -1342.5770, 820.5789, -131.9354,  -1342.5769, 858.7647, -131.9351,  150, 0, 150
L -1350.5771, 858.7649, -127.9354,  -1350.5770, 820.5789, -127.9354,  150, 0, 150
L -1358.5775, 820.5789, -123.9354,  -1358.5770, 858.7645, -123.9354,  150, 0, 150
L -1630.2362, 140.8281, -219.9041,  -1630.2401, 179.0453, -219.9042,  0, 0, 0
L -1620.2352, 179.0452, -215.9042,  -1620.2344, 140.8284, -215.9042,  0, 0, 0
L -1610.2351, 179.0451, -211.9042,  -1610.2356, 140.8286, -211.9042,  0, 0, 0
L -1600.2657, 140.8287, -207.9042,  -1600.2670, 179.0451, -207.9042,  0, 0, 0
L -1590.2662, 179.0450, -203.9041,  -1590.2686, 140.8289, -203.9042,  0, 0, 0
L -938.7311, -2538.1062, -79.9667,  -1100.4542, -2538.1055, -79.9667,  240, 240, 240
L -938.7331, -2578.0767, -79.9667,  -938.7311, -2538.1062, -79.9667,  240, 240, 240
L -850.5475, -2578.0769, -79.9666,  -938.7331, -2578.0767, -79.9667,  240, 240, 240
L -850.5477, -2499.8914, -79.9667,  -850.5475, -2578.0769, -79.9666,  240, 240, 240
L -900.5238, -2499.8916, -79.9667,  -850.5477, -2499.8914, -79.9667,  240, 240, 240
L -900.5165, -2020.0790, -79.9667,  -900.5238, -2499.8916, -79.9667,  240, 240, 240
L -940.7557, -2020.0796, -80.2444,  -900.5165, -2020.0790, -79.9667,  240, 240, 240
L -1018.4395, -2020.0791, -99.6717,  -940.7557, -2020.0796, -80.2444,  240, 240, 240
L -1020.4852, -1600.2665, -99.9667,  -1020.4872, -2017.4423, -99.9667,  240, 240, 240
L -1270.3927, -1600.2666, -99.9667,  -1020.4852, -1600.2665, -99.9667,  240, 240, 240
L -1270.3916, -1249.3489, -100.0442,  -1270.3927, -1600.2666, -99.9667,  240, 240, 240
L -1270.3922, -1199.5835, -79.9749,  -1270.3916, -1249.3489, -100.0442,  240, 240, 240
L -1270.3925, -1188.6368, -79.9667,  -1270.3922, -1199.5835, -79.9749,  240, 240, 240
L -1308.5750, -1200.0271, -80.1574,  -1308.5725, -1188.6387, -79.9667,  240, 240, 240
L -1308.5763, -1249.1134, -100.4795,  -1308.5750, -1200.0271, -80.1574,  240, 240, 240
L -1308.5771, -1638.4521, -99.9667,  -1308.5763, -1249.1134, -100.4795,  240, 240, 240
L -1058.6692, -1638.4504, -99.9667,  -1308.5771, -1638.4521, -99.9667,  240, 240, 240
L -1058.6707, -1976.5480, -99.9667,  -1058.6692, -1638.4504, -99.9667,  240, 240, 240
L -1098.6709, -1980.1100, -99.9666,  -1062.6919, -1980.1097, -99.9667,  240, 240, 240
L -1098.6708, -2058.2957, -99.9666,  -1098.6709, -1980.1100, -99.9666,  240, 240, 240
L -1018.8872, -2058.2937, -99.7836,  -1098.6708, -2058.2957, -99.9666,  240, 240, 240
L -938.7315, -2058.2930, -80.1582,  -1018.8872, -2058.2937, -99.7836,  240, 240, 240
L -938.7318, -2499.8943, -79.9667,  -938.7315, -2058.2930, -79.9667,  240, 240, 240
L -1138.6395, -2499.8914, -79.9667,  -938.7318, -2499.8943, -79.9667,  240, 240, 240
L -1138.6395, -2639.8313, -79.9667,  -1138.6395, -2499.8914, -79.9667,  240, 240, 240
L -1451.7740, -2675.8289, -69.9667,  -1456.2974, -2671.3064, -69.9667,  127, 64, 0
L -1447.0297, -2675.8291, -69.9667,  -1451.7740, -2675.8289, -69.9667,  127, 64, 0
L -1442.5446, -2671.3015, -69.9667,  -1447.0297, -2675.8291, -69.9667,  127, 64, 0
L -1442.5457, -2666.5679, -69.9667,  -1442.5446, -2671.3015, -69.9667,  127, 64, 0
L -1447.0325, -2662.0454, -69.9667,  -1442.5457, -2666.5679, -69.9667,  127, 64, 0
L -1451.7808, -2662.0454, -69.9667,  -1447.0325, -2662.0454, -69.9667,  127, 64, 0
L -1456.2999, -2666.5703, -69.9667,  -1451.7808, -2662.0454, -69.9667,  127, 64, 0
L -1456.2974, -2671.3064, -69.9667,  -1456.2999, -2666.5703, -69.9667,  127, 64, 0
L -1447.0336, -2635.8276, -69.9667,  -1442.5455, -2631.3047, -69.9667,  127, 64, 0
L -1451.7732, -2635.8303, -69.9667,  -1447.0336, -2635.8276, -69.9667,  127, 64, 0
L -1456.3014, -2631.3018, -69.9667,  -1451.7732, -2635.8303, -69.9667,  127, 64, 0
L -1456.2952, -2626.5613, -69.9667,  -1456.3014, -2631.3018, -69.9667,  127, 64, 0
L -1451.7739, -2622.0454, -69.9667,  -1456.2952, -2626.5613, -69.9667,  127, 64, 0
L -1447.0261, -2622.0454, -69.9667,  -1451.7739, -2622.0454, -69.9667,  127, 64, 0
L -1442.5453, -2626.5686, -69.9667,  -1447.0261, -2622.0454, -69.9667,  127, 64, 0
L -1442.5453, -2626.5686, -69.9667,  -1442.5455, -2631.3047, -69.9667,  127, 64, 0
L -1316.3607, -2666.5667, -69.9667,  -1311.8418, -2662.0447, -69.9667,  127, 64, 0
L -1316.3608, -2671.3052, -69.9667,  -1316.3607, -2666.5667, -69.9667,  127, 64, 0
L -1311.8352, -2675.8306, -69.9667,  -1316.3608, -2671.3052, -69.9667,  127, 64, 0
L -1307.0991, -2675.8291, -69.9667,  -1311.8352, -2675.8306, -69.9667,  127, 64, 0
L -1302.5754, -2671.3052, -69.9667,  -1307.0991, -2675.8291, -69.9667,  127, 64, 0
L -1302.5774, -2666.5615, -69.9667,  -1302.5754, -2671.3052, -69.9667,  127, 64, 0
L -1307.0973, -2662.0457, -69.9667,  -1302.5774, -2666.5615, -69.9667,  127, 64, 0
L -1311.8418, -2662.0447, -69.9667,  -1307.0973, -2662.0457, -69.9667,  127, 64, 0
L -1311.8367, -2635.8289, -69.9667,  -1316.3596, -2631.3064, -69.9667,  127, 64, 0
L -1307.0991, -2635.8291, -69.9667,  -1311.8367, -2635.8289, -69.9667,  127, 64, 0
L -1302.5765, -2631.3066, -69.9667,  -1307.0991, -2635.8291, -69.9667,  127, 64, 0
L -1302.5769, -2626.5652, -69.9667,  -1302.5765, -2631.3066, -69.9667,  127, 64, 0
L -1307.1017, -2622.0410, -69.9667,  -1302.5769, -2626.5652, -69.9667,  127, 64, 0
L -1311.8379, -2622.0476, -69.9667,  -1307.1017, -2622.0410, -69.9667,  127, 64, 0
L -1316.3630, -2626.5654, -69.9667,  -1311.8379, -2622.0476, -69.9667,  127, 64, 0
L -1316.3596, -2631.3064, -69.9667,  -1316.3630, -2626.5654, -69.9667,  127, 64, 0
L -1300.3589, -2679.8286, -69.9667,  -1300.3621, -2619.8269, -69.9667,  127, 64, 0
L -1360.3604, -2608.0701, -79.9667,  -1360.3613, -2619.8320, -79.9667,  127, 64, 0
L -1320.3600, -2608.0771, -79.9666,  -1360.3604, -2608.0701, -79.9667,  127, 64, 0
L -1320.3602, -2569.8596, -79.9667,  -1320.3600, -2608.0771, -79.9666,  127, 64, 0
L -1360.3608, -2569.8601, -79.9667,  -1320.3604, -2569.8596, -79.9667,  150, 0, 150
L -1438.5433, -2569.8601, -79.9667,  -1398.5396, -2569.8630, -79.9667,  150, 0, 150
L -1438.5458, -2608.0769, -79.9666,  -1438.5458, -2569.8601, -79.9667,  127, 64, 0
L -1398.5450, -2608.0764, -79.9667,  -1438.5458, -2608.0769, -79.9666,  127, 64, 0
L -1398.5430, -2619.8298, -79.9667,  -1398.5450, -2608.0764, -79.9667,  127, 64, 0
L -1408.5458, -2777.9822, -69.9667,  -1408.5436, -2738.0134, -69.9667,  127, 64, 0
L -1350.3627, -2777.9785, -69.9667,  -1408.5458, -2777.9822, -69.9667,  127, 64, 0
L -1350.3597, -2738.0095, -69.9667,  -1350.3627, -2777.9785, -69.9667,  127, 64, 0
L -1438.5460, -2658.0464, -80.0219,  -1438.5425, -2679.8276, -79.9667,  127, 64, 0
L -1438.5460, -2658.0464, -78.6061,  -1458.5122, -2658.0369, -75.1747,  127, 64, 0
L -1438.5443, -2639.8296, -79.1237,  -1458.5133, -2639.8293, -74.6075,  127, 64, 0
L -1438.5457, -2619.8286, -79.9667,  -1438.5443, -2639.8296, -80.0990,  127, 64, 0
L -1300.3621, -2619.8269, -79.9667,  -1360.3613, -2619.8320, -79.9667,  127, 64, 0
L -1320.3595, -2639.8298, -80.0690,  -1320.3601, -2619.8286, -79.9667,  127, 64, 0
L -1300.3611, -2639.8301, -74.9970,  -1320.3595, -2639.8298, -78.6310,  127, 64, 0
L -1320.3602, -2658.0476, -78.8401,  -1300.3601, -2658.0342, -74.9799,  127, 64, 0
L -1320.3629, -2679.8311, -79.9667,  -1320.3602, -2658.0476, -80.0754,  127, 64, 0
