P 0.0000, -81.3130, 24.2570,  0, 240, 0,  3,  Zone_to_Instances
P 0.0000, -1083.2000, 3.0000,  0, 240, 0,  3,  Zone_to_Devastation
P -491.1890, -176.9920, 1.4970,  240, 0, 0,  3,  Tresvig_Ravener
P -464.3620, -276.8580, 1.4970,  240, 0, 0,  3,  The_Subjugant
P 12.9760, -985.0010, -0.5030,  240, 0, 0,  3,  Skald_Melvar
P 1019.8080, 7.9640, -0.5030,  240, 0, 0,  3,  Restrained_Cereton
P 347.6490, 830.6000, -0.5030,  240, 0, 0,  3,  Terish_Fellclaw
P -514.0290, 704.8870, 1.4970,  240, 0, 0,  3,  Pack_Leader_Snowfoot
P 500.0000, -1099.2000, 0.0000,  1, 1, 1,  2,  -500
P -1000.0000, -1099.2000, 0.0000,  1, 1, 1,  2,  1000
P -500.0000, -1099.2000, 0.0000,  1, 1, 1,  2,  500
P -1203.1995, 990.0000, 0.0000,  1, 1, 1,  2,  -1000
P -1203.1995, 490.0000, 0.0000,  1, 1, 1,  2,  -500
P -1203.1995, -1010.0000, 0.0000,  1, 1, 1,  2,  1000
P -1203.1995, -510.0000, 0.0000,  1, 1, 1,  2,  500
P 1000.0000, -1099.2000, 0.0000,  1, 1, 1,  2,  -1000
